Brand,Model,Version Name,Price,Price Numeric (DT),Original Price,Original Price Numeric (DT),Is Promo,Status,URL,Image URL,Carrosserie,Nombre de portes,Garantie,Nombre de places,Disponibilité,Voiture populaire,Puissance (ch.din),Puissance fiscale,Couple,Energie,Nombre de cylindres,Cylindrée,Batterie,Nombre de moteurs électriques,Puissance électrique,Puissance thermique (ch.din),Type de batterie,Couple électrique,Puissance avec overboost (ch.din),Système antipollution,Transmission,Boîte,Nombre de rapports,Différentiel autobloquant,4 roues directrices,Hauteur,Largeur,Longueur,Volume du coffre,Volume du coffre maximal,Charge utile,Volume du coffre avant,Volume utile,Surface de chargement,Vitesse maxi,0-100 Km/h,Autonomie électrique (WLTP),Autonomie électrique (NEDC),Consommation mixte,Consommation urbaine,Consommation extra-urbaine,Temps de recharge normale (AC),Consommation électrique (WLTP),Temps de recharge rapide (DC),Emissions de CO2,Capacité de recharge maximale (AC),Direction assistée,Aide au stationnement,Régulateur de vitesse,Aide au démarrage en côte,Détecteur de fatigue,Limiteur de vitesse,Assistant de feux de route,Aide au maintien dans la voie,Surveillance d’angle mort,Système de descente en côte,Alerte de circulation transversale,Reconnaissance des panneaux,Conduite autonome,Détection des piétons,Contrôle de stabilité anti-retournement,Contrôle du roulis de la remorque,Caméra d'angle mort,Autoradio,Connectivité,Ecran central,Navigation,Connected Drive,Ecran passager,Sellerie,Climatisation,Jantes,Fermeture centralisée,ABS,Vitres électriques,Airbags,Anti-démarrage électronique,Rétroviseurs extérieurs,Volant réglable,Anti-patinage,Tapis de sol,Ordinateur de bord,Volant,Feux à LED,Sièges réglables en hauteur,Accoudoirs,Allumage automatique des feux,Phares,Fixations ISOFIX,Contrôle de pression des pneus,Assistance au freinage,Bouton Start & Stop,Clé intelligente,Instrumentation digitale,Frein de stationnement,Sièges,Détecteur de pluie,Vitres,Eléments extérieurs couleur carrosserie,Rétroviseur intérieur,Modes de conduite,Lumières d'ambiance,Alarme antivol,Alimentation électrique,Toit,Appuis têtes arrières,Antibrouillards,Kit rangement,Coffre à bagages,Baguettes extérieures d'encadrement des vitres,Peinture,Barres de toit,Alerte de franchissement de ligne,Calandre,Finition intérieure,Système Start & Stop,Alerte de risque de collision,Kit sécurité,Pommeau de levier de vitesse,Spoiler arrière,Boulons de roues protégés,Kit carrosserie,Seuils de portes,Version pays chauds,Kit éclairage,Affichage tête haute,Kit fumeurs,Ciel de pavillon,Poignées de portes,Tableau de bord,Suspension,Pédaliers,Préparation pour téléphone,Train roulant,Marchepieds latéraux,Pneumatiques runflat,Freinage,Barre stabilisatrice,Lave Phares,Boîte à gants réfrigérée,Arceau de benne,Fermeture assistée des portes,Caméra d'enregistrement de conduite,Cloison entre cabine et compartiment arrière,Sorties d’échappement,Pack aérodynamique M,Terrain Response,Pack Sport Chrono,Système de récupération d'énergie,Boule d'attelage,Capot moteur actif,Aileron arrière,DSC,Porte bagages,Capote éléctrique,Stores pare-soleil,Sideblades,Launch Control,Rideau de benne,Jupes latérales,Portes en élytre,Contrôle adaptatif de la charge,Dynamic Response
Volkswagen,Tiguan,1.4 L TSI R-Line,196 980 DT,196980,,,Non,Normal,https://www.automobile.tn/fr/neuf/volkswagen/tiguan/1.4-l-tsi-r-line-2024,https://catalogue.automobile.tn/max/2024/09/47232.jpg?t=1779194563,SUV,5,3 ans,5,Disponible,,150 CH,8 CV,250 nm 1500 tr/min,Essence,4,1395 CM³,,,,,,,,,Traction,Automatique,7,,,1658 mm,1842 mm,4539 mm,652 L,1650 L,,,,,200 KM/H,9.2 s,,,6.7 L/100 km,8.6 L/100 km,5.6 L/100 km,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist,Oui,Oui,Oui,Oui,Dynamic Light Assist,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Composition Media | 8 haut-parleurs,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 15 pouces,Non,Non,Non,Cuir/Tissu,Automatique | 3 zones | Ventilation arrière,En aluminium | 19'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux | Centraux,Oui,Électriques | Dégivrants | Noirs | Éclairage d'accueil à LED,En hauteur et en profondeur,ESP | ASR,Oui,Oui,Cuir | Chauffant | Multi-fonctions | Sport | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,Full LED | Directionnels,Oui,Oui,Non,Démarrage mains libres,Accès mains libres,Digital Cockpit Pro,Éléctrique,Électriques | Chauffants | Massants | Ventilés | Réglage lombaire | Fonction mémoire | Confort,Oui,Parebrise athermique | Avant et arrière feuilletées,Oui,Anti-éblouissement,Non,10 couleurs,Oui,2 prises 12 V,Ouvrant | Panoramique,3,Non,Non,Ouverture et fermeture motorisées | Ouverture à distance,Chrome,Non,Noires,Non,Non,Noir brillant,Non,Non,Non,Cuir,Non,Non,R-line,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Acier inoxydable brossé,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Nissan,Navara,Nissan Navara 2.5 dCi 4X4 Double Cabine BVA,159 000 DT,159000,,,Non,Normal,https://www.automobile.tn/fr/neuf/nissan/navara/2.5-dci-4x4-bva-double-cabine,https://catalogue.automobile.tn/max/2025/06/47405.jpg?t=1779460631,Pick up,4,2 ans ou 100.000 km,5,Disponible,,190 CH,10 CV,450 nm 2000 tr/min,Diesel,4,2488 CM³,,,,,,,,,Intégrale,Automatique,7,,,1815 mm,1860 mm,5260 mm,,,915 KG,,,,180 KM/H,10.1 s,,,8.1 L/100 km,,,,,,,,Adaptative,Radar de recul | Caméra de recul | Détection du trafic en marche arrière,Non,HSA,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,TSA,Non,Commandes au volant,USB | AUX | Bluetooth,8 pouces,Non,Non,Non,Cuir,Automatique | Bizone | Ventilation arrière,En aluminium | 18'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux,Oui,Électriques,En hauteur,ESP,Oui,Oui,Multi-fonctions,Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,LED,Non,Non,VDC,Non,Non,Non,Non,Conducteur à réglage électrique,Non,Non,Pare-chocs | Rétroviseurs,Non,Non,Non,Non,2 prises 12 V,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Chromée | Noire,Non,Non,Non,Non,Cuir,Non,Non,Elargisseurs d'ailes,Non,Non,Non,Non,Non,Non,Chromées,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Hyundai,Staria 11 places,Hyundai Staria 11 places 2.2 CRDI,159 600 DT,159600,,,Non,Normal,https://www.automobile.tn/fr/neuf/hyundai/staria/2.2-crdi,https://catalogue.automobile.tn/max/2022/07/46786.png?t=1707289545,Monospace,5,5 ans ou 100000 km,11,Disponible,,177 CH,8 CV,430 nm 1500 tr/min,Diesel,4,2199 CM³,,,,,,,,,Traction,Manuelle,6,,,1990 mm,1997 mm,5253 mm,,,,,,,185 KM/H,12.4 s,,,8.7 L/100 km,,,,,,,,Oui,Radar de recul,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,2 USB | Bluetooth,Non,Non,Non,Non,Tissu,Manuelle,Non,À distance,Oui,Avant,Frontaux | Latéraux,Non,Électriques | Rabattables,En hauteur et en profondeur,Non,Non,Oui,Multi-fonctions,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Normal | Sport | Eco,Non,Oui,1 prise 12 V,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Toyota,Hilux Double Cabine,2.4 L Diesel D-4D 4x4,159 800 DT,159800,,,Non,Normal,https://www.automobile.tn/fr/neuf/toyota/hilux/2.4-l-diesel-d-4d-4x4-double-cabine,https://catalogue.automobile.tn/max/2023/11/46883.png?t=1751551252,Pick up,4,3 ans ou 100.000 km,5,Disponible,,150 CH,8 CV,400 nm 1600 tr/min,Diesel,4,2393 CM³,,,,,,,,,Intégrale,Manuelle,6,Arrière,,1815 mm,1800 mm,5330 mm,,,850 KG,,,2.35 m²,170 KM/H,13.2 s,,,7 L/100 km,8.2 L/100 km,6.3 L/100 km,,,,,,Oui,Non,Non,HAC,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Android Auto | Apple Carplay | Bluetooth,8 pouces,Non,Non,Non,Tissu,Manuelle,17'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux | Genoux conducteur,Oui,Électriques,En hauteur et en profondeur,VSC,Non,Oui,Multi-fonctions,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Chromée,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Toyota,Hilux Double Cabine,2.4 L Diesel D-4D 4x4 BVA,192 900 DT,192900,,,Non,Normal,https://www.automobile.tn/fr/neuf/toyota/hilux/2.4-l-diesel-d-4d-4x4-bva-double-cabine,https://catalogue.automobile.tn/max/2023/11/46883.png?t=1751551252,Pick up,4,3 ans ou 100.000 km,5,Disponible,,150 CH,8 CV,400 nm 1600 tr/min,Diesel,4,2393 CM³,,,,,,,,,Intégrale,Automatique,6,Arrière,,1815 mm,1800 mm,5330 mm,,,850 KG,,,2.35 m²,170 KM/H,13.2 s,,,7 L/100 km,8.2 L/100 km,6.3 L/100 km,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul,Oui,HAC,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Android Auto | Apple Carplay | Bluetooth,8 pouces,Non,Non,Non,Tissu | Surpiqures,Automatique | Bizone | Ventilation arrière,En aluminium | 17'',À distance,Oui,Avant/Arrière,Frontaux | Genoux conducteur,Oui,Électriques,En hauteur et en profondeur,VSC,Oui,Oui,Multi-fonctions,Feux de jour | Avant | Arrières,Conducteur,Avant | Arrière,Oui,LED,Non,Non,Non,Démarrage mains libres,Accès mains libres,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1 prise 12 V,Non,Non,LED,Non,Non,Non,Non,Non,Non,Chromée | Noire,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Mini,Cooper 5 portes,1.5 l Favoured,149 900 DT,149900,166.900 DT,166900,Oui,Promo,https://www.automobile.tn/fr/neuf/mini/5-portes/1.5-l-cooper-favoured,https://catalogue.automobile.tn/max/2025/10/47465.png?t=1775726586,Citadine,5,5 ans (2+3),5,Disponible,,156 CH,8 CV,230 nm 1480 tr/min,Essence,3,1499 CM³,,,,,,,,,Traction,Automatique,7,,,1464 mm,1744 mm,4036 mm,275 L,925 L,,,,,225 KM/H,8 s,,,6.3 L/100 km,6.8 L/100 km,6.1 L/100 km,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,Avec fonction freinage | Driving Assistant,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,6 haut-parleurs | Commandes au volant,USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 9.4 pouces | Circulaire,GPS | Réalité augmentée,Teleservices | Connected+ Unlimited,Non,Vescin | Nightshade Blue,Automatique | Bizone,En aluminium | 18'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Oui,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,En hauteur et en profondeur,Oui,Oui,Oui,Chauffant | Sport,Feux de jour | Avant | Arrières,Conducteur et passager,Avant,Oui,Full LED | Adaptatifs,Oui,Oui,AFU,Démarrage mains libres,Accès mains libres | Digital Key Card,Non,Éléctrique,Sport,Oui,Lunette et vitres arrières sur-teintées | Calorifuges,Non,Anti-éblouissement,Normal | Sport | Eco | MINI Experience,Oui,Non,Non,Ouvrant | Panoramique | En verre,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Noir brillant,Non,RCW,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Oui,Non,Non,Non,Oui,Oui,Non,Anthracite,Non,Non,Adaptative,Non,Non,Non,Non,Non,Sport John Cooper Works,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Mini,Cooper 5 portes,1.5 l JCW,159 900 DT,159900,175.900 DT,175900,Oui,Promo,https://www.automobile.tn/fr/neuf/mini/5-portes/1.5-l-cooper-jcw,https://catalogue.automobile.tn/max/2025/10/47465.png?t=1775726586,Citadine,5,5 ans (2+3),5,Disponible,,156 CH,8 CV,230 nm 1480 tr/min,Essence,3,1499 CM³,,,,,,,,,Traction,Automatique,7,,,1464 mm,1744 mm,4036 mm,275 L,925 L,,,,,225 KM/H,8 s,,,6.3 L/100 km,6.8 L/100 km,6.1 L/100 km,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,Avec fonction freinage | Driving Assistant,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,6 haut-parleurs | Commandes au volant,USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 9.4 pouces | Circulaire,GPS,Teleservices | Connected+ Unlimited,Non,Vescin | Nightshade Blue,Automatique | Bizone,En aluminium | 17'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Oui,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,En hauteur et en profondeur,Oui,Oui,Oui,Chauffant | Sport | JCW,Feux de jour | Avant | Arrières,Conducteur et passager,Avant,Oui,Full LED | Adaptatifs,Oui,Oui,AFU,Démarrage mains libres,Accès mains libres | Digital Key Card,Non,Éléctrique,Sport,Oui,Lunette et vitres arrières sur-teintées,Non,Anti-éblouissement,Normal | Sport | Eco | MINI Experience,Oui,Non,Non,Ouvrant | Panoramique | En verre,Non,Non,Non,Non,Non,Métallisée,Non,Oui,Non,Noir brillant,Non,RCW,Triangle de présignalisation,Non,Non,Oui,Non,Non,Non,Oui,Oui,Non,Anthracite,Non,Non,Adaptative,Non,Non,Non,Non,Non,Sport John Cooper Works,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Hyundai,Tucson Hybride,Hyundai Tucson Hybride 1.6 l T-GDI 2WD Intuitive BVA 6,159 950 DT,159950,,,Non,Normal,https://www.automobile.tn/fr/neuf/hyundai/tucson-hybride/1.6-l-t-gdi-bva-6-2wd-intuitive,https://catalogue.automobile.tn/max/2026/04/47495.png?t=1777900766,SUV,5,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,5,Disponible,,230 CH,9 CV,350 nm 1500 tr/min,Essence | Hybride,4,1598 CM³,,,,,,,,,Traction,Automatique,6,,,1650 mm,1865 mm,4500 mm,539 L,,,,,,193 KM/H,8 s,,,4.7 L/100 km,4.8 L/100 km,4.6 L/100 km,,,,,,Électrique,Radar de recul | Radar avant | Caméra de recul,Oui,HAC,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Commandes au volant,USB | Android Auto | Apple Carplay | AUX | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 12.3 pouces,GPS,Non,Non,Cuir,Automatique | Bizone | Ventilation arrière,En aluminium | 18'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux | Centraux,Oui,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,En hauteur et en profondeur,ESP,Oui,Oui,Cuir | Multi-fonctions | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,Full LED,Oui,Non,DBC,Démarrage mains libres,Accès mains libres,12.3 pouces,Éléctrique,Électriques | Ventilés | Réglage lombaire,Non,Athermiques,Rétroviseurs,Anti-éblouissement,Sport | Eco,Oui,Périmétrique,2 prises 12 V,Ouvrant | Panoramique,3,LED,Pack vide-poches et coffre à bagages | Poches aumônières,Ouverture et fermeture motorisées,Chrome,Non,Oui,Oui,Noire,Non,Non,Non,Non,Cuir,Oui,Non,Non,Baguettes dans les baies de porte,Non,Non,Non,Non,Non,Chromées,Cuir,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Audi,A3 Berline,Audi A3 Berline 35 TFSI Dynamic Edition,159 990 DT,159990,,,Non,Normal,https://www.automobile.tn/fr/neuf/audi/a3-berline/35-tfsi-dynamic-edition,https://catalogue.automobile.tn/max/2025/06/47385.jpg?t=1776337475,Berline,4,3 ans,5,Disponible,,150 CH,8 CV,250 nm 1500 tr/min,Essence,4,1395 CM³,,,,,,,,,Traction,Automatique,8,,,1417 mm,1816 mm,4504 mm,425 L,,,,,,232 KM/H,8.4 s,,,5.4 L/100 km,,,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul | Parkassist,Oui,Audi hold assist,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,MMI Radio Plus | Commandes au volant,USB | USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 10.1 pouces,Non,Non,Non,Tissu,Automatique | 3 zones | Ventilation arrière,En aluminium | 17'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Protège-tête,Oui,Électriques | Rabattables | Dégivrants | Photosensibles | Avec clignotants intégrés,En hauteur et en profondeur,ESP,Oui,Oui,Cuir | Multi-fonctions | Avec palettes,Feux de jour | Avant | Arrières | Clignotants à défilement,Conducteur et passager,Avant,Oui,Full LED | Adaptatifs | Signature LED,Oui,Oui,Non,Démarrage mains libres,Accès mains libres,Audi Virtual Cockpit | 10.25 pouces,Éléctrique,Chauffants | Réglage lombaire,Oui,Parebrise athermique | Lunette et vitres arrières sur-teintées,Oui,Anti-éblouissement | Sans Cadre,Non,LED,Oui,Non,Panoramique | En verre,Non,Non,Non,Ouverture mains libres,Aluminium,Non,Non,Oui,Non,Style aluminium | Applications décoratives en peinture fine Gris Volcan,Oui,Non,Triangle de présignalisation,Non,Non,Oui,Non,Aluminium,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
MG,RX9,MG RX9 2.0 T Ultimate,164 950 DT,164950,,,Non,Normal,https://www.automobile.tn/fr/neuf/mg/rx9/2.0-t,https://catalogue.automobile.tn/max/2025/05/47369.png?t=1749545671,SUV,5,5 ans,7,4 mois,,205 CH,11 CV,360 nm 4000 tr/min,Essence,4,1995 CM³,,,,,,,,,Traction,Automatique,9,,,1786 mm,1967 mm,4983 mm,,1026 L,,,,,220 KM/H,9.0 s,,,11.8 L/100 km,,,,,,,,Oui,Radar de recul | Système de caméras 360,Oui,Autohold,Non,Non,Non,Non,Non,HDC,Non,Non,Non,Non,Non,Non,Non,8 haut-parleurs | Commandes au volant,2 USB | Android Auto | Apple Carplay | Bluetooth,Tactile | 12.3 pouces,Non,Non,Non,Non,Automatique | 3 zones | Ventilation arrière,En aluminium | 20'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux,Oui,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,En hauteur et en profondeur,ESP | TCS | CBC,Oui,Oui,Cuir | Multi-fonctions,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,Non,Oui,TPMS,EBD | VDC,Démarrage mains libres,Accès mains libres,12.3 pouces,Éléctrique | EPB,Conducteur à réglage électrique | Réglage lombaire,Oui,Lunette et vitres arrières sur-teintées,Non,Anti-éblouissement,Confort | Sport | Eco,Non,Non,Non,Ouvrant | Panoramique,Non,Non,Non,Ouverture et fermeture motorisées,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non
Mercedes-Benz,Classe A Berline,200 Premium,167 000 DT,167000,182.000 DT,182000,Oui,Promo,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-a-berline/200-premium-sept-23,https://catalogue.automobile.tn/max/2023/07/46962.png?t=1765455240,Berline,5,2 ans,5,Disponible,,163 CH,9 CV,270 nm 1620 tr/min,Essence,4,1332 CM³,,,,,,,,,Traction,Automatique,7,,,1430 mm,1800 mm,4560 mm,405 L,,,,,,225 KM/H,8.2 s,,,6 L/100 km,,,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul | Parktronic,TEMPOMAT,Oui,Attention Assist,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,MBUX | Commandes au volant,USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 10.25 pouces,Non,Non,Non,Similicuir Artico,Automatique,En aluminium | 17'',À distance,Oui,Avant/Arrière,Frontaux | Rideaux | Bassin,Oui,Électriques | Rabattables | Photosensibles | Avec clignotants intégrés,En hauteur et en profondeur,ESP | ASR,Velours,Oui,Cuir | Multi-fonctions | 4 branches | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant,Oui,LED Hautes performances,Oui,Oui,BAS,Démarrage mains libres,Accès mains libres,10.25 pouces,Éléctrique,Réglage lombaire | Confort,Oui,Teintées,Oui,Anti-éblouissement | Sans Cadre,Confort | Sport | Eco | Individual,Oui,Non,Non,Non,3,Non,Non,Non,Chrome,Métallisée | +5000 DT,Non,Non,Chromée,Carbone foncé,Oui,Non,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Non,Progressive Line,Aluminium,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Confort,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Mercedes-Benz,Classe A Berline,200 AMG,180 000 DT,180000,195.000 DT,195000,Oui,Promo,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-a-berline/200-amg-sept-23,https://catalogue.automobile.tn/max/2023/07/46962.png?t=1765455240,Berline,5,2 ans,5,Disponible,,163 CH,9 CV,270 nm 1620 tr/min,Essence,4,1332 CM³,,,,,,,,,Traction,Automatique,7,,,1430 mm,1800 mm,4560 mm,405 L,,,,,,225 KM/H,8.2 s,,,6 L/100 km,,,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul | Parktronic,TEMPOMAT,Oui,Attention Assist,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,MBUX | Commandes au volant,USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 10.25 pouces,Non,Non,Non,Similicuir Artico/Microfibre,Automatique,En aluminium | 18'',À distance,Oui,Avant/Arrière,Frontaux | Rideaux | Bassin,Oui,Électriques | Rabattables | Photosensibles | Avec clignotants intégrés,En hauteur et en profondeur,ESP | ASR,Velours,Oui,Cuir | Multi-fonctions | Sport | à méplat | Avec palettes | 6 branches,Feux de jour | Avant | Arrières,Conducteur et passager,Avant,Oui,LED Hautes performances,Oui,Oui,BAS,Démarrage mains libres,Accès mains libres,10.25 pouces,Éléctrique,Réglage lombaire | Sport | Confort,Oui,Teintées,Oui,Anti-éblouissement | Sans Cadre,Confort | Sport | Eco | Individual,Oui,Non,Non,Non,3,Non,Non,Non,Chrome,Métallisée | +5000 DT,Non,Non,Chromée,Aluminium clair à stries longitudinales,Oui,Non,Triangle de présignalisation | Trousse de premiers secours,Non,Non,Non,Pack Sport AMG,Aluminium,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Confort,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
KIA,Sportage,KIA Sportage 1.6 l T-GDI 7-DCT Signature,167 980 DT,167980,,,Non,Normal,https://www.automobile.tn/fr/neuf/kia/sportage/1.6-l-t-gdi-7-dct-signature,https://catalogue.automobile.tn/max/2026/05/47636.jpg?t=1779804056,SUV,5,5 ans,5,Disponible,,150 CH,8 CV,250 nm 1500 tr/min,Essence,4,1598 CM³,,,,,,,,,Traction,Automatique,7,,,1650 mm,1865 mm,4540 mm,591 L,1780 L,,,,,195 KM/H,9.6 s,,,6.8 L/100 km,,,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul,Adaptatif (ACC),HAC,Non,Oui,Non,LKA | LFA,BCA,DBC,Non,Avec régulation de la vitesse,Non,Oui,Non,TSA,Non,6 haut-parleurs | Commandes au volant,Android Auto | 4 USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Tactile | 12.3 pouces,Non,Non,Non,Cuir,Automatique | Bizone | Ventilation arrière,En aluminium | 19'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Oui,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,En hauteur et en profondeur,ESC,Oui,Oui,Cuir | Chauffant | Multi-fonctions | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,Matrix LED,Oui,TPMS,EBD | Freinage multi-collision | FCA | MCB,Démarrage mains libres,Accès mains libres,12.3 pouces | Supervision,Éléctrique,Électriques | Chauffants | Ventilés | Réglage lombaire,Oui,Lunette et vitres arrières sur-teintées | Acoustiques,Oui,Anti-éblouissement,Normal | Sport | Eco | Intelligent,Non,Non,1 prise 12 V,Ouvrant | Panoramique,3,LED,Poches aumônières,Ouverture et fermeture motorisées | Ouverture mains libres,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
